Organism ID in the KineticTable;Organism Name - representative
16304;herpesvirus saimiri
16305;herpesvirus type 6
16369;Bacillus novosp.
16369;Bacillus novosp.
16371;Alicyclobacillus sendaiensis
16380;Lethenteron japonicum
16381;Dorytheuthis bleekeri
16382;Scomber australasicus
16385;Trichobilharzia regenti
16385;Trichobilharzia regenti
16385;Trichobilharzia regenti
16385;Trichobilharzia regenti
16385;Trichobilharzia regenti
16385;Trichobilharzia regenti
16397;Monocercomonoides sp.
16406;Metapenaeus ensis
16407;Paramecium caudatum
16412;Saimiri boliviensis
16416;rhinovirus
16417;hepatitis A virus
16418;coxsackievirus
16419;bovine enterovirus
16420;echovirus
16421;mengovirus
16422;Theiler
16423;picornaviridae
16424;human rhinovirus
16425;enterovirus
16426;human enterovirus 71
16427;swine vesicular disease virus
16428;coxsackievirus B4
16429;picornavirus
16430;Ficus glabrata
16431;Ficus anthelmintica
16435;Bromelia pinguin
16437;Bromelia fastuosa
16454;Oldenlandia affinis
16456;Ixodes ricinus
16457;Fasciola gigantica
16457;Fasciola gigantica
16457;Fasciola gigantica
16457;Fasciola gigantica
16457;Fasciola gigantica
16475;human adenovirus
16482;Teladorsagia circumcincta
16484;tobacco vein mottling virus
16485;tobacco etch virus
16486;potato virus Y
16486;potato virus Y
16486;potato virus Y
16486;potato virus Y
16486;potato virus Y
16487;clover yellow vein virus
16488;turnip mosaic potyvirus
16488;turnip mosaic potyvirus
16489;zucchini yellow mosaic virus
16489;zucchini yellow mosaic virus
16490;plum pox potyvirus
16491;Vanilla mosaic virus
16492;barley yellow mosaic virus
16493;Johnson grass mosaic virus
16494;papaya ringspot virus
16495;Pea seed
16496;peanut stripe virus
16497;pepper mottle virus
16500;lettuce mosaic virus
16502;Tobacco vein mottling potyvirus
16503;Tobacco etch potyvirus
16504;Plum pox virus
16504;Plum pox virus
16505;Soybean mosaic virus
16506;Wheat streak mosaic virus
16511;Staphylococcus warnerii
16518;Choristoneura fumiferna multi
16527;Tilapia sp.
16535;Allomyces arbuscula
16564;Carica candamarcensis
16575;Dermatophagoides farinae
16577;Southampton virus
16577;Southampton virus
16577;Southampton virus
16579;Chiba virus
16580;norovirus
16581;Norwalk virus
16582;feline calicivirus
16582;feline calicivirus
16583;Murine norovirus
16594;Asclepias sp.
16595;Asclepias speciosa
16596;Asclepias mexicana
16597;Asclepias glaucescens
16599;Porcine transmissible gastroenteritis coronavirus
16601;SARS coronavirus
16601;SARS coronavirus
16601;SARS coronavirus
16603;human coronavirus
16603;human coronavirus
16605;murine hepatitis virus
16605;murine hepatitis virus
16606;porcine epidemic diarrhea virus
16645;Gecarcinus lateralis
16653;Leishmania chagasi
16667;Scombridae gen. sp.
16668;Parona signata
16669;asiatic black bear
16670;Trematomus bernacchii
16670;Trematomus bernacchii
16670;Trematomus bernacchii
16670;Trematomus bernacchii
16673;Albatrossia pectoralis
16675;Drosera peltata
16676;Nepenthes sp.
16677;Drosera capensis
16678;Nepenthes alata
16679;Nepenthes dormaniana
16680;Nepenthes neufvilleana
16681;Nepenthes ampullaria
16682;Nepenthes mixta
16683;Nepenthes distillatoria
16684;Nepenthes gracilis
16685;Callithrix sp.
16691;Boreogadus saida
16695;Rhizopus hangchow
16696;Endothia parasitica
16697;Endothia sp.
16698;Mucor bacilliformis
16699;Mucor renninus
16700;Candida pulcherrima
16701;Candida olea
16722;Polyporus tulipiferae
16723;Epinephelus coioides
16724;Scytalidium lignicolum
16725;Plasmodium sp.
16726;Buffalo
16727;Absidia cylindrospora
16730;Nelumbo nucifera
16731;Nepenthes macfarlanei
16733;Legionella pneumoniae
16739;Boolarra virus
16740;Flock house virus
16741;Nodamura virus
16743;Nudaurelia capensis omega virus
16749;HIV
16752;Erwinia pyrifoliae
16760;Human spumaretrovirus
16760;Human spumaretrovirus
16762;Simian foamy virus
16766;walleye dermal sarcoma virus
16772;Simian Mason
16774;human T
16776;bovine leukemia virus
16776;bovine leukemia virus
16778;Bovine leukemia virus protease
16780;Sea urchin
16781;Esox lucius
16782;Rana chensinensis
16783;Coregonus peled
16784;Penaeus chinensis
16786;Bacteroides buccalis
16787;Bacteroides veroralis
16788;Bacteroides capillus
16789;Bacteroides pentosaceus
16790;Capnocytophaga ochracea
16791;Capnocytophaga sputigena
16792;Capnocytophaga gingivalis
16793;Bacteroides asaccharolyticus
16794;Bacteroides buccae
16795;Bacteroides intermedius
16796;Bacteroides loescheii
16797;Bacteroides oris
16798;Gemella haemolysans
16798;Gemella haemolysans
16799;Prevotella buccae
16800;Prevotella oris
16801;Prevotella loescheii
16802;Prevotella buccalis
16803;Prevotella denticola
16804;Prevotella melaninogenica
16810;Geobacillus collagenovorans
16810;Geobacillus collagenovorans
16814;Astacus astacus
16817;Argiope aurantia
16827;Bacillus thermoproteolyticus
16828;Micrococcus caseolyticus
16829;Bacillus proteolyticus
16830;Bacillus nematocida
16832;Clostridium capitorale
16833;Pseudomonas marinoglutinosa
16834;Empedobacter collagenolyticum
16837;Enterobacter faecalis
16840;Streptomyces naraensis
16841;Streptomyces cacaoi
16844;Herpetomonas samuelpessoai
16848;Serratia proteamaculans
16852;Eimeria bovis
16861;Antonospora locustae
16861;Antonospora locustae
16862;Chrysiptera parasema
16864;Clostridium barati
16865;Clostridium baratii
16869;Burkholderia fungorum
16870;Haemophilus paragallinarum
16871;Haemophilus somnus
16880;Staphylococcus capitis
16880;Staphylococcus capitis
16881;Staphylococcus staphylolyticus
16883;Streptomyces malaysiensis
16898;Myocbacterium tuberculosis
16943;bacteriophage A500
16962;Caiman crocodilus
17001;Petunia inflata
17010;Fusarium tricinctum
17011;Lupinus arboreus
17012;Bacillus cadaveris
17013;Salmonella typhosa
17014;Lablab purpureus
17015;Acinetobacter glutaminasificans
17016;Sphagnum imbricatum
17017;Sphagnum russowii
17018;Cylindrocarpon obtusisporum
17019;Pseudomonas geniculata
17022;actinomycete strain LA
17023;Erwinia arodiae
17024;Nocardia asterodies
17025;Aspergillus tamari
17026;Actinomycete
17030;Actinoplanes utahensis
17031;Kluyvera cryocrescens
17038;Oryza longistaminata
17039;Oryza glaberrima
17040;Oryza breviligulata
17041;Oryza australiensis
17042;Oryza eichingeri
17043;Oryza officinalis
17044;Oryza collina
17045;Oryza punctata
17046;Oryza malabarensis
17047;Oryza minuta
17048;Oryza alta
17049;Oryza latifolia
17050;Oryza grandiglumis
17051;Oryza granulata
17052;Oryza ridleyi
17053;Oryza longiglumis
17054;Cercidium texanum
17056;Streptoverticillium olivoreticuli
17062;pig
17064;Macaca iris
17065;Shigella sp.
17066;Aerobacter sp.
17069;Achromobacter pestifer
17070;Flavobacterium peregrinum
17073;Triticale sp.
17078;Euphorbia sp.
17079;Sus sp.
17086;Pseudomonas ceramidase
17090;Lactobacillus amylophilus
17091;Lactobacillus kefiranofaciens
17092;Lactobacillus aviarius
17093;Streptococcus alactolyticus
17094;Lactobacillus spp.
17099;Pneumococcal bacteriophage HB
17106;Bacillus pantothenticus
17107;Bacillus insolitus
17108;Bacillus maroccanus
17109;Bacillus pulvifaciens
17110;Bacillus racemilacticus
17113;Tilachlidium humicola
17114;Penicillium politans
17115;Blastobacter sp.
17115;Blastobacter sp.
17116;Pseudonocardia thermophila
17119;Streptococcus phage EJ
17120;Torula cremoris
17123;Ochrobactrum sp.
17124;Geobacillus pallidus
17125;Delftia sp.
17133;Brevibacterium epidermidis
17135;Fusarium anguioides
17136;Uromyces viciae
17141;Cunninghamella bertholletiae
17142;Cunninghamella ramosa
17143;Cunninghamella echinulata
17146;Mortierella sp.
17147;Rhizopus circinans
17160;Gliocladium deliquescens
17161;Chryseobacterium proteolyticum
17161;Chryseobacterium proteolyticum
17163;Agromyces sp.
17164;Kocuria sp.
17167;Otala lactea
17168;Lactobacillus animalis
17169;Lactobacillus vaccinostercus
17170;Lactobacillus ruminis
17172;Helicobacter mustelae
17173;Helicobacter nemestrinae
17174;Helicobacter felis
17176;Staphylococcus leei
17180;Elizabethkingia meningoseptica
17181;Flavobacterium meningsepticum
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17183;Chlorella virus PBCV
17187;Pseudomonas huttiensis
17190;Mus sp.
17191;Candida steatolytica
17192;Pseudomonas spp.
17193;Shewanella alga
17194;Bacillaceae
17195;marine aerobic sporeforming bacterium 6A10
17196;Haloanaerobium praevalens
17197;Halobacteroides halobius
17198;Sporohalobacter marismortui
17206;Pasteurella sp.
17207;Burkholderia pickettii
17209;Xanthobacter agilis
17210;Microbacterium natoriense
17211;Defluvibacter sp.
17212;Penicillium spp.
17213;Hormodendrum sp.
17214;Corynebacterium nitrilophilus
17217;soybean
17234;Alternaria brassicola
17235;Diheterospora chlamydosporia
17249;Achromobacter guttatus
17250;soil bacterium M91
17251;Cupriavidus basilensis
17255;Salmonella dublin
17257;Agrobacterium rubi
17258;Streptomyces almquistii
17259;Streptomyces mitakaensis
17260;Peptococcus anaerobius
17266;Brevibacillus agri
17277;Microbacterium liquefaciens
17277;Microbacterium liquefaciens
17288;Stenotrophomonas sp.
17290;Burkholderia cepecia
17291;Clostridium oroticum
17303;Dolichos biflorus
17304;Levinea malonatica
17309;Yersinia aldovae
17310;Yersinia ruckeri
17310;Yersinia ruckeri
17311;Yersinia frederiksenii
17311;Yersinia frederiksenii
17311;Yersinia frederiksenii
17313;Shewanella algae
17313;Shewanella algae
17321;Laribacter hongkongensis
17332;Aeromonas veronii
17333;Stenotrophomonas maltophila
17342;Enterobacter hormaechei
17346;Shewanella livingstonensis
17346;Shewanella livingstonensis
17351;Chryseobacterium indologenes
17353;Legionella gormanii
17359;Klebsiella spp.
17368;Brachyspira pilosicoli
17378;Glycine hispida
17379;Pista pacifica
17380;Mus booduga
17383;Vigna catjang
17390;Xanthoria parietina
17420;Pseudomonas. sp. ATCC 14676
17421;Pseudomonas eisenbergii
17425;Pneumatophorus japonicus
17426;Streptomyces viridiviolaceus
17427;Penicillium citreo
17428;prawn
17429;Mantis sp.
17438;Mycoplasma hominus
17440;Halobacterium saliniarium
17441;Pseudomonas plecoglossicida
17443;Lacertilia
17444;Pseudemys sp.
17445;Kinosternon sp.
17446;Gopherus sp.
17447;Tinca tinca
17448;Brevibacterium stationis
17452;Pseudomonas schuylkilliensis
17453;Pseudomonas taetrolens
17454;Achromobacter liquidum
17455;Serratia polymuthicum
17457;Xanthomonas pruni
17458;Flavobacterium filamentosum
17464;Dictyostelium lacteum
17466;Polyomavirus
17467;bacteriophage SP8
17471;Serratia indica
17477;Papilio xuthus
17478;Porphyra crispata
17479;Aspergillus glaucus
17480;Microsporum audouini
17483;Corynebacterium lilium
17489;Methylococcus thermophilus
17490;Methylomonas rubra
17491;Methanobacterium barkeri
17492;Argopecten irradians concentricus
17493;Staphylococcus aerogenes
17494;Micrococcus freudenreichii
17495;Micrococcus candidus
17513;Chelon labrosus
17514;Sciaena umbra
17516;Aspergillus citrisporus
17526;Clostridium thermoautotrophicum
17527;Clostridium aceticum
17528;Allium sp.
17555;Acidovorax facilis
17556;Acido vorax facilis
17557;Rhodococcus rhodococcus
17564;Thiohalophilus thiocyanoxidans
17565;moulds
17566;Trichosporon aneurinolyticum
17567;Pseudaminobacter sp. C147
17567;Pseudaminobacter sp. C147
17569;Flavobacterium oryzihabitans
17572;Pseudomonas marginalis
17573;Rhizobium spp.
17575;Pseudomonas brassicacearum
17576;Methylobacterium fujisawaense
17577;Burkholderia phytofirmans
17582;Aranda Christine
17583;Amaranthus blitum
17584;Amaranthus gangeticus
17607;Herpetomonas sp.
17617;Aristichthys nobilis
17619;Pyrococcus islandicum
17621;Endomyces magnusii
17622;Wolffia arrhiza
17623;Tethya lyncurium
17635;mammalian orthoreovirus
17638;Lupinus sp.
17641;Salmonella weslaco
17642;mosquito
17645;retrovirus equine infectious anemia virus
17646;human endogenous retrovirus
17647;Archaeal virus SIRV
17648;Herpesvirus
17652;Shrimp white spot syndrome virus
17658;Reovirus
17659;Pyrodictium occultum
17664;Ornithodoros savignyi
17665;Oropsylla bacchi
17666;Orchopeas howardi howardi
17667;Xenopsylla cheopis
17681;Streptomyces mediterranei
17685;Comamonas terrigena
17691;Dasyatis sabina
17693;Acetabularia acetabulum
17694;Acetabularia cliftonii
17695;Derbesia tenuissima
17697;Jamaicana flava
17700;Udotea petiolata
17701;Propionigenium modestum
17702;Cochliobolus heterostrophus
17703;Balaenoptera physalus
17704;Oenothera berteriana
17706;Bacillus PS3
17707;Aedes albopictus
17708;Cakile maritima
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17709;Clostridium paradoxum
17719;Sulfolobus acidocaldaricus
17720;Lobularia maritima
17721;Tetraselmis viridis
17723;Dunaliella maritima
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17724;Caloramator fervidus
17737;Methanothermobacter sp.
17756;Acetogenium kivui
17771;Thlaspi caerulescens
17771;Thlaspi caerulescens
17771;Thlaspi caerulescens
17776;Serratia ficaria
17808;Erwinia stewartii
17813;Streptococcus parasanguis
17813;Streptococcus parasanguis
17822;Populus euphratica
17823;Pinus resinosa
17825;Ilyobacter tartaricus
17827;Saccharomyces italicus
17828;Saccharomyces chevalieri
17829;Saccharomyces norbensis
17830;Clostridium fervidus
17841;Blakeslea trispora
17841;Blakeslea trispora
17841;Blakeslea trispora
17841;Blakeslea trispora
17844;Hydra sp.
17848;Exiguobacterium aurantiacum
17850;Sepioteuthis sepioidea
17851;Dorytheutis plei
17856;Homarus sp.
17857;Lamellidens marginalis
17858;Anopheles arabiensis
17859;Bactrocera cucumis
17860;Bactrocera correcta
17861;Cheloniidae
17863;Notothenia angustata
17865;Carcinus aestuarii
17866;Macrobrachium amazonicum
17867;Callinectes ornatus
17868;Clibanarius vittatus
17869;Salvelinus alpinus
17870;Lethocerus indicus
17871;Lethocerus griseus
17873;Parastrongyloides trichosuri
17876;Mirocaris fortunata
17877;Rhabdosargus sarba
17878;Rimicaris exoculata
17880;Sparus sarba
17883;Ciona sp.
17884;Tripneustes gratilla
17885;Strongylocentrotus droebachiensis
17886;Aequipecten sp.
17887;Unio sp.
17888;Asterias
17889;Colobocentrotus sp.
17894;Actinocoryne sp.
17903;Potorous tridactylis
17906;Archaea
17907;Aedes triseriatus
17911;Notothenia coriiceps
17913;Wolbachia endosymbiont of Dirofilaria immitis
17918;Human papillomavirus type 11
17925;Adeno
17948;Apocynum venetum
17955;Kokobera virus
17956;Poa semilatent virus
18017;Lolium temulentum
18019;Streptomyces ramocissimus
18020;Amphidinium carterae
18021;Pleodorina sp.
18022;Helicosporidium AT
18023;Conidiobolus coronatus
18028;Porphyra purpurea
18028;Porphyra purpurea
18029;Nephroselmis olivacea
18030;Chlamydomonas merolae
18041;Prosthecobacter sp.
18051;Moniliophthora perniciosa FA553
18055;Eubacterium ramulus
18055;Eubacterium ramulus
18063;Sphingobium indicum
18064;Sphingobium japonicum
18071;Sphingobium francense
18078;Clavibacter michiganese
18081;Cyperus rotundus
18083;Sarcina ventriculi
18083;Sarcina ventriculi
18088;Zygosaccharomyces bisporus
18091;Torulopsis glabrata
18100;Pseudomycobacteria
18110;Bonnemaisonia hamifera
18111;Trailliella intricata
18112;Furcellaria fastigiata
18113;Phyllophora brodiaei
18114;Phyllophora membranifolia
18115;Polyides rotundus
18116;Ceramium deslongchampsii
18117;Ceramium rubrum
18118;Delesseria sanguinea
18119;Polysiphonia nigrescens
18120;Polysiphonia urceolata
18123;Corchorus olitorius
18124;Panagrellus redivivus
18125;Rana nigromaculata
18126;Pyrenophora avenae
18131;Anastrepha fraterculus
18134;Crithidia deanei
18135;Crithida fasciculata
18138;Heimia salicifolia
18139;Mycoplasma dispar
18140;Baptisia australis
18141;Cytisus beanii
18142;Cytisus canariensis
18143;Genista anglica
18144;Genista hispanica
18145;Genista lydia
18146;Genista pilosa
18147;Genista sagittalis
18148;Genista tinctoria
18149;Laburnum alpinum
18150;Sophora japonica
18151;Sophora tetraptera
18152;Astragalus glycyphyllus
18153;Galega officinalis
18154;Levisticum officinale
18155;Calla palustris
18156;Asarum maculatum
18157;Senecio fuchsii
18158;Anchusa italica
18159;Sedum acre
18160;Menyanthes trifoliata
18161;Mentha rotundifolia
18162;Malva silvestris
18163;Trollius europaeus
18164;Sanguisorba officinalis
18165;Dictamnus albus
18166;Valeriana sambucifolia
18167;Conium maculatum
18169;Eikenella corrodens
18172;Heliotropium angiospermum
18173;Heliotropium spathulatum
18174;Heliotropium procumbens
18175;Deinococcus sp.
18176;Gigaspora rosea
18181;Pringlea antiscorbutica
18182;Rhizophora apiculata
18184;Viridiplantae
18185;Planctomycetes
18192;Collybia velutipes
18192;Collybia velutipes
18200;Phanerochaete sanguinea
18205;Flammulina sp.
18206;Lemna perpusilla
18217;Klebsiella planticola
18217;Klebsiella planticola
18217;Klebsiella planticola
18223;Tetragenococcus muriaticus
18223;Tetragenococcus muriaticus
18225;Raoultella planticola
18225;Raoultella planticola
18229;Citrobacter youngae
18237;Raoultella ornithinolytica
18260;Pediococcus parvulus
18283;Myrothecium gramineum
18288;Thalictrum rugosum
18290;Chondrodendron tomentosum
18293;Colchicum autumnale
18297;Micrococcus percitreus
18298;Phalaris tuberosa
18299;Cinchona ledgeriana
18301;Cinchona officinalis
18305;Penicillium raistrickii
18325;Cavia aperea
18332;Bryophyllum fedtschenkoi
18333;Umbilicus rupestris
18334;Flaveria cronquistii
18335;Amaranthus viridis
18336;Panicum schenckii
18337;Panicum decipiens
18338;Panicum laxum
18339;Panicum prionitis
18340;Methanothermus sociabilis
18341;Alternanthera sessilis
18341;Alternanthera sessilis
18342;Alternanthera pungens
18342;Alternanthera pungens
18344;Synechococcus vulcanus
18344;Synechococcus vulcanus
18348;Japonica rice
18349;Bienertia sinuspersici
18350;Suaeda aralocaspica
18351;Suaeda eltonica
18352;Salsola richteri
18353;Suaeda linifolia
18354;Kalanchoe pinnata
18354;Kalanchoe pinnata
18356;Alternanthera tenella
18356;Alternanthera tenella
18362;Brachiaria sp.
18364;Perumytilus purpuratus
18365;Animals
18366;Modiolus demissus
18367;Anaerobiospirillum succiniciproducens
18367;Anaerobiospirillum succiniciproducens
18373;Sporobolus africanus
18374;Spartina maritima
18375;Enteropogon prieurii
18379;Cymbopogon citratus
18383;Ampullariella digitata
18392;Higher plants
18393;Chromatium tepidum
18394;Olisthodiscus luteus
18395;Cryptomonas sp.
18396;Coccolithophora sp.
18397;Cylindrotheca fusiformis
18398;Helianthus maximus
18399;Polypodium aureum
18400;Aphanocapsa alpicola
18401;Plectonema borganum
18402;Aphanizomenon flos
18403;Symphytum sp.
18404;Thiobacillus thyasiris
18405;Hydrogenovibrio marinus
18406;Cylindrotheca sp.
18407;Alviniconcha hessleri
18408;Thiobacillus intermedius
18409;Ectothiorhodospira halophila
18410;Trematocarpus dichotomus
18413;Coffea congensis
18414;Griffithsia monilis
18415;Hibiscus cannabinus
18416;Symbiodinium sp.
18417;Sinorhizobium terangae
18418;Sinorhizobium xinjiangense
18419;Xanthobacter campestris
18420;Quercus pubescens
18421;Nitrobacter vulgaris
18422;Larrea tridentata
18423;Azospirillum doebereinerae
18424;Ochrobactrum tritici
18425;Sulfobacillus acidophilus
18426;Eleutherococcus senticosus
18427;Atriplex glabriuscula
18428;Galdieria sulfuraria
18429;Nuphar lutea
18430;Sulfobacillus thermosulfidooxidans
18431;Halothiobacillus neapolitanus
18431;Halothiobacillus neapolitanus
18436;Synura petersenii
18437;cyanobacterium
18439;Agave sisalana
18440;Zoysia japonica
18440;Zoysia japonica
18441;Candidatus Thiobios zoothamnicoli
18443;Synura uvella
18444;Mallomonas papillosa
18451;Gloeomonas sp.
18456;Alternanthera ficoides
18458;Laminaria setchellii
18459;Clusia aripoensis
18460;Anaerobiospirillum succiniproducens
18463;Tillandsia fasciculata
18464;Udotea flabellum
18465;Clusia minor
18471;Streptococcus diacetilactis
18472;Pseudomonas viridiflava
18551;Achromobacter metalcaligenes
18552;Chromobacterium lividum
18553;Lactobacillus fructivorans
18554;Microbacterium thermosphactum
18555;Acidobacterium aerogenes
18568;Valsa friesii
18569;Sarcina sp.
18575;Penicillium stipitatum
18576;Sedimentibacter hydroxybenzoicus
18577;Clostridium hydroxybenzoicum Q4R101 and Q9S4M7 and
18579;Mucor globosus
18587;Arthrobacter keyseri
18589;Syntrophus gentianae
18595;Alcaligenes bronchisepticus
18595;Alcaligenes bronchisepticus
18607;Berberis regeliana
18616;Clostridium scatologenes
18620;Methylomonas aminofaciens
18620;Methylomonas aminofaciens
18626;Anser domesticus
18627;Branta leucopsis
18628;Aix sponsa
18631;Prunus laurocerasus
18632;Prunus lyonii
18633;Phlebodium aureum
18634;Prunus spinosa
18635;Malus communis
18636;Chaenomeles japonica
18637;Eriobotrya sp.
18638;Prunus amygdalis
18641;Pouteria sapota
18643;Chaenomeles sinensis
18644;Prunus communis
18646;Ximenia americana
18647;Baliospermum montanum
18648;Annona squamosa
18649;Vibrio marinus
18650;Brucella sp.
18651;Anacystis sp.
18652;Chara foetida
18653;Epiblema scudderiana
18657;Spermophilus lateralis
18658;Gracilaria chorda
18660;Edwardsiella ictaluri
18661;Anoxybacillus gonensis A1YZ23 EMBL
18669;Crotalus oreganus helleri
18673;Acidiphilium cryptum
18682;Gardnerella vaginalis
18684;Aureobacterium barkeri
18685;Salmonella adelaide
18690;Fomitopsis pinicola
18693;Urophycis chuss
18694;Pollachius virens
18705;Molva molva
18710;Molva dypterygia
18711;Brosme brosme
18712;Merlangius merlangus
18713;Lota lota
18714;Melanogrammus aeglefinus
18715;Pollachius pollachius
18718;Chaenomeles speciosa
18722;Bdellovibrio bacteriovorus
18728;Streptomyces setonii
18730;Methylomonas methylovora
18731;Mycobacterium gastri
18731;Mycobacterium gastri
18732;bacterium MB 58
18733;Methylomonas capsulatus
18734;Aminomonas aminovorus
18735;Bacterium succinicum
18736;Debaryomyces subglobosus
18737;Streptomyces amakusaensis
18743;Aeromonas jandaei
18752;Pichia media
18753;Fibrobacter intestinalis
18754;Wingea robertsii
18761;Candida brassicae
18764;Papilio machaon
18778;Leptospira biflexa
18778;Leptospira biflexa
18780;Methylobacterium methanolicum
18781;Methylobacterium hypolimneticum
18782;Pseudomonas methanolica
18783;Roseiflexus sp.
18788;Pseudomonas quinolone
18792;Corynebacterium belfanti
18793;Corynebacterium ovis
18799;Hydrogenobacter hydrogenophilus
18799;Hydrogenobacter hydrogenophilus
18801;Thermocrinis ruber
18801;Thermocrinis ruber
18802;Galium mollugo
18809;Clostridium subterminale
18811;Aerobacter indologenes
18812;Streptococcus liquefaciens
18813;Clostridium rectum
18814;Clostridium indolis
18817;Paracolobactrum sp.
18826;Kluyvera sp.
18827;Sphaerophorus sp.
18828;Shigella alkalescens
18829;Sphaerophorus funduliformis
18830;Paracolobactrum coliforme
18831;Methanosaeta sp.
18832;Methanospirillum sp.
18833;Desulfotomaculum
18834;Geobacter grbiciae
18835;Geobacter sp.
18837;Desulfobacterium cetonicum
18838;Delta
18839;Blastochloris sulfoviridis
18840;Desulfosarcina cetonica
18843;Citrobacter intermedius
18844;Aeromonas phenologenes
18845;Pseudomonas pelurida
18846;Symbiobacterium sp.
18848;Scenedesmus acutus
18849;Caluromys derbianus
18850;Potorous tridactylus
18852;Cattleya aurantiaca
18854;Fowlpox virus
18855;Bipolaris oryzae
18863;Cercospora zeae
18865;Plusia acuta nucleopolyhedrovirus
18866;no acitivity in Haemophilus influenzae
18869;Oryza barthii
18870;Oryza meridionalis
18872;Pseudoplusia includens nucleopolyhedrovirus
18873;Thysanoplusia orichalcea nucleopolyhedrovirus
18874;Chrysodeixis chalcites nucleopolyhedrovirus
18875;Podiceps nigricollis
18878;Aphrocallistes vastus
18882;Melilotus sp.
18883;Coccomyxa sp.
18888;Porphyridium purpureum
18889;Chionodraco hamatus
18889;Chionodraco hamatus
18894;Culex nigripalpus
18895;Ochlerotatus taeniorhynchus
18896;Anopheles albimanus
18897;Anopheles quadrimaculatus
18901;Sander vitreus
18903;Anatis domesticae
18905;Elephas trogontherii
18916;Tectona grandis
18920;Lobophytum crassum
18934;Sordaria macrospora
18934;Sordaria macrospora
18938;Clostridium hiranonis
18939;Sporosarcina psychrophila
18941;Salibacillus salexigens
18942;Virgibacillus pantothenticus
18955;Candida lusitaniae
18972;Echinostoma caproni
18974;Gracilariopsis lemaneiformis
18975;Morchella costata
18976;Morchella vulgaris
18977;Spongipellis unicolor
18978;Microthecium compressum
18979;Microthecium sobelii
18981;Anthracobia melaloma
18982;Plicaria anthracina
18983;Plicaria leiocarpa
18984;Pelobacter acetylenicus
18985;Gordona sp.
18989;Serpulina hyodysenteriae
18992;Pseudomonas mildenbergii
18998;Filobasidiella neoformans
18999;Campylobacter coli
19000;Campylobacter fetus
19001;Campylobacter hyoilei
19006;Pelotomaculum thermopropionicum
19008;Chlorella ellipsoidea
19011;Steinernema bibionis
19012;Schizosaccharomyces sp.
19013;Physcomitrella sp.
19014;Neisseria sp.
19015;Caulobacter sp.
19016;Campylobacter sp.
19017;Helicobacter sp.
19018;Methanothermus sp.
19019;Archaeoglobus sp.
19020;Aquifex sp.
19021;Rhamdia quelen
19023;Parus major
19024;Streptomyces yokosukanensis
19025;Clostridium glycolicum
19026;Acetobacterium sp.
19027;Lactobacillus collinoides
19028;Rheum sp.
19029;Brevibacterium thiogenitalis
19037;Tetrathiobacter mimigardefordensis
19040;Actinoplanes sp.
19040;Actinoplanes sp.
19041;Sporobolomyces sp.
19042;Yarrowia sp.
19043;Exophiala sp.
19044;Phanerochaete sp.
19045;Acetivibrio sp.
19046;Ilyobacter sp.
19047;Ruminococcus pasteurii
19048;Gonium pectorale
19049;Aerobic bacterium
19056;Nereis sp.
19058;Acanthocystis turfacea chlorella virus 1
19073;Mycobacterium friburgensis
19077;Stemphylium loti
19078;Gloeocercospora sorghi
19078;Gloeocercospora sorghi
19079;Helminthosporium sorghicola
19080;Periconia circinata
19081;Colletotrichum magna
19082;Stemphylium vesicarium
19083;Fusarium lateritium
19083;Fusarium lateritium
19085;Trichoderma spp.
19091;Eriosoma lanigerum
19092;Dactynotus jaceae
19093;Tuberolachnus salignus
19094;Aphis fabae
19097;Eschscholzia pulchella
19098;Glaucium rubrum
19099;Meconopsis cambrica
19100;Ranunculus flammula
19101;Eschscholzia tenuifolia
19108;Bacillus smithii E13931 EMBL
19108;Bacillus smithii E13931 EMBL
19112;Rhodococcus pyridinivorans
19114;Nocardia transvalensis
19117;Comamonas oleophilus
19120;Hydrogenomonas ruhlandii
19128;Saprolegnia parasitica
19129;Alternaria solani
19130;Cochliobolus miyabeanus
19131;Phaeococcomyces sp.
19132;Cladosporium cucumerinum
19135;Magnaportha grisea
19136;Pyricularia grisea
19147;Propionibacterium granulosum
19148;Treponema pertenue
19151;Streptomyces hyalurolytis
19152;Staphylococcus hyicus subsp. hyicus
19155;Streptomyces hyalurolyticus
19177;Penicillium paxilli
19178;Cystofilobasidium capitatum
19180;Paenibacillus amylolyticus
19182;Stephanoascus smithiae
19183;Leucosporidium stokesii
19185;Lasiodiplodia theobromae
19187;Flavobacterium multivorum
19188;Sargassum sp.
19191;Paenibacillus alginolyticus
19193;Gracilaria verrucosa
19194;Gracilariopsis sp.
19196;Trichoderma strain
19198;Macrobdella decora
19200;Arthrobacter
19204;Pedobacter heparinus
19204;Pedobacter heparinus
19205;Streptomyces nitrosporeus
